"","BPLD","YEAR","WARD","SEX","NFAMS","AGE","LABFORCE","OCCSTR","INDSTR","BIRTHPLACE"
"15069",2500,1910,19,"male",2,25,2,"0000000000000000000000000000000000000000000000000000","00000000000000000000000000000000000000000000","Massachusetts"
"15070",2500,1910,19,"female",2,21,2,"0000000000000000000000000000000000000000000000000000","00000000000000000000000000000000000000000000","Massachusetts"
"15071",2500,1910,19,"male",2,38,2,"0000000000000000000000000000000000000000000000000000","00000000000000000000000000000000000000000000","Massachusetts"
"15072",45300,1910,19,"male",1,62,2,"0000000000000000000000000000000000000000000000000000","00000000000000000000000000000000000000000000","Germany"
"15073",45300,1910,19,"female",1,57,1,"0000000000000000000000000000000000000000000000000000","00000000000000000000000000000000000000000000","Germany"
"15074",41400,1910,19,"male",1,45,2,"0000000000000000000000000000000000000000000000000000","00000000000000000000000000000000000000000000","Ireland"
"15075",41400,1910,19,"female",1,46,1,"0000000000000000000000000000000000000000000000000000","00000000000000000000000000000000000000000000","Ireland"
"15076",2500,1910,19,"male",1,24,2,"0000000000000000000000000000000000000000000000000000","00000000000000000000000000000000000000000000","Massachusetts"
"15077",2500,1910,19,"male",1,18,2,"0000000000000000000000000000000000000000000000000000","00000000000000000000000000000000000000000000","Massachusetts"
"15078",2500,1910,19,"female",1,15,0,"0000000000000000000000000000000000000000000000000000","00000000000000000000000000000000000000000000","Massachusetts"
